,sentence,label,data
,,,
0,Flat vs. Hierarchical Phrase-Based Translation Models for Cross-Language Information Retrieval,null,null
,,,
1,"Ferhan Ture1,2, Jimmy Lin3,2,1",null,null
,,,
2,"1Dept. of Computer Science, 2Institute for Advanced Computer Studies, 3The iSchool University of Maryland, College Park",null,null
,,,
3,"fture@cs.umd.edu, jimmylin@umd.edu",null,null
,,,
4,ABSTRACT,null,null
,,,
5,"Although context-independent word-based approaches remain popular for cross-language information retrieval, many recent studies have shown that integrating insights from modern statistical machine translation systems can lead to substantial improvements in effectiveness. In this paper, we compare flat and hierarchical phrase-based translation models for query translation. Both approaches yield significantly better results than either a token-based or a one-best translation baseline on standard test collections. The choice of model manifests interesting tradeoffs in terms of effectiveness, efficiency, and model compactness.",null,null
,,,
6,Categories and Subject Descriptors: H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval,null,null
,,,
7,"General Terms: Algorithms, Experimentation",null,null
,,,
8,"Keywords: SCFG, query translation",null,null
,,,
9,1. INTRODUCTION,null,null
,,,
10,"Despite the prevalence of context-independent word-based approaches for cross-language information retrieval (CLIR) derived from the IBM translation models [4], recent studies have shown that exploiting ideas from machine translation (MT) for context-sensitive query translation produces higher-quality results [17, 19, 24]. State-of-the-art MT systems take advantage of sophisticated models with ""deeper"" representations of translation units, e.g., phrase-based [13], syntax-based [25, 27], and even semantics-based [11] models. In particular, hierarchical phrase-based machine translation (PBMT) systems [5] provide a middle ground between efficient ""flat"" phrase-based models and expressive but slow syntax-based models. In terms of translation quality, efficiency, and practicality, flat and hierarchical PBMT systems have become very popular, partly due to successful open-source implementations.",null,null
,,,
11,"This paper explores flat and hierarchical PBMT systems for query translation in CLIR. Previously, we have shown that integrating techniques from hierarchical models lead to",null,null
,,,
12,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM or the author must be honored. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
,,,
13,"significant gains in effectiveness--however, it is unclear if such gains could have been achieved from ""flat"" representations. This question is interesting because it opens up a different region in the design space: flat representations are faster, more scalable, and exhibit less complexity--encoding a different tradeoff between efficiency and effectiveness.",null,null
,,,
14,"There are two main contributions to this work: First, we test the robustness of query translation techniques introduced in earlier work [24] by comparing flat and hierarchical phrase-based translation models. In addition, we examine the effects of three different heuristics for handling one-tomany word alignments. We show that a combination-ofevidence approach consistently outperforms a strong tokenbased baseline as well as a one-best translation baseline for three different languages, Arabic (Ar), Chinese (Zh) and French (Fr), using either flat or hierarchical translation grammars. Second, we discuss differences between the two MT models and provide insights on the tradeoffs each represent. Experiments show that a hierarchical translation model yields higher effectiveness, which suggests that there is value in more sophisticated modeling of linguistic phenomena.",null,null
,,,
15,2. BACKGROUND AND RELATED WORK,null,null
,,,
