,sentence,label,data
,,,
0,InfoLand: Information Lay-of-Land for Session Search,null,null
,,,
1,"Jiyun Luo, Dongyi Guan, Hui Yang",null,null
,,,
2,Department of Computer Science Georgetown University,null,null
,,,
3,"{jl1749,dg372}@georgetown.edu, huiyang@cs.georgetown.edu",null,null
,,,
4,ABSTRACT,null,null
,,,
5,"Search result clustering (SRC) is a post-retrieval process that hierarchically organizes search results. The hierarchical structure offers overview for the search results and displays an ""information lay-of-land"" that intents to guide the users throughout a search session. However, SRC hierarchies are sensitive to query changes, which are common among queries in the same session. This instability may leave users seemly random overviews throughout the session. We present a new tool called InfoLand that integrates external knowledge from Wikipedia when building SRC hierarchies and increase their stability. Evaluation on TREC 2010-2011 Session Tracks shows that InfoLand produces more stable results organization than a commercial search engine.",Y,null
,,,
6,Categories and Subject Descriptors,null,null
,,,
7,H.3.3 [Information Systems ]: Information Storage and Retrieval--Information Search and Retrieval,null,null
,,,
8,Keywords,null,null
,,,
9,Search Results Clustering; Session Search,null,null
,,,
10,1. INTRODUCTION,null,null
,,,
11,"Search result clustering (SRC) [1, 4] is a post-retrieval process that hierarchically organizes search results. It is used in Meta search engines such as Yippy.com (previously known as Clusty). SRC hierarchies display an information ""lay of land"" for search and help users to quickly locate relevant documents from piles of search results.",null,null
,,,
12,"Session search has recently attracted more attentions in Information Retrieval (IR) research. A session usually contains multiple queries. These queries are usually highly related to a main topic and to each other. Ideal SRC hierarchies generated for queries in the same session should be highly related too. However, the state-of-the-art SRC hierarchies are usually sensitive to query changes and hence",null,null
,,,
13,"Permission to make digital or hard copies of part or all of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage, and that copies bear this notice and the full citation on the first page. Copyrights for thirdparty components of this work must be honored. For all other uses, contact the owner/author(s). Copyright is held by the author/owner(s). SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. ACM 978-1-4503-2034-4/13/07.",null,null
,,,
14,Figure 1: SRC hierarchies generated by Yippy.,null,null
,,,
15,Figure 2: SRC hierarchies generated by InfoLand.,null,null
,,,
16,"demonstrate unstable hierarchies throughout the session. Figure 1 shows hierarchies generated by Yippy for queries `diet' and `low carb diet' (TREC 2010 session 123). Although many sessions only show slightly changes among queries1, the hierarchies built for these queries' search results can be dramatically different from each other.",Y,null
,,,
17,"The reason that causes unstable hierarchies lies in the fact that that many hierarchy construction approaches are datadriven [1, 4]. A common approach, which is also used in Yippy, is to first group similar documents into clusters and then label the clusters. We observe that clustering-based ap1For instance, about 38.6% adjacent queries in TREC 2010 and 2011 Session tracks [2] only show one word difference and 26.4% show two word difference.",null,null
,,,
18,1097,null,null
,,,
19,proaches often produce mixed-initiative clusters and reduce hierarchy stability.,null,null
,,,
20,"We propose a novel hierarchy construction tool, InfoLand, which injects world knowledge to an existing hierarchy to increase its stability. Evaluation over TREC 2010 and 2011 Session tracks shows that InfoLand produces significantly more stable stable SRC hierarchies than Yippy.",Y,null
,,,
21,Table 1: Stability of SRC Hierarchies for TREC queries.,Y,null
,,,
22, indicates a significant improvement at p < 0.005.,null,null
,,,
23,2010,null,null
,,,
24,FBS Node overlap Parent-child precision,null,null
,,,
25,Yippy,null,null
,,,
26,0.463 0.415,null,null
,,,
27,InfoLand 0.603 0.529,null,null
,,,
28,0.144 0.450,null,null
,,,
29,2011,null,null
,,,
30,FBS Node overlap Parent-child precision,null,null
,,,
31,Yippy,null,null
,,,
32,0.440 0.327,null,null
,,,
33,InfoLand 0.504 0.420,null,null
,,,
34,0.115 0.247,null,null
,,,
35,2. BUILD STABLE CONCEPT HIERARCHIES,null,null
,,,
36,"We propose three major steps in building stable concept hierarchies: concept extraction, mapping to Wiki entries, and hierarchy construction. First, a single query q and its search results D are processed and a set of concepts C that best represents D are extracted by algorithms described in [5]. Concepts from the hierarchy built by Yippy are also included in C.",null,null
,,,
37,"Next, for a concept c  C, InfoLand maps it to its most relevant Wiki entry e, which is called a reference Wiki entry. We built a Lemur2 index over the entire Wikipedia collection in ClueWeb09.3 A concept c is sent as a query to the index and the top 10 returned Wiki pages are examined. The titles of these pages are considered as candidate Wiki entries for c and are denoted as {ei}, i ,"" 1 · · · 10. Due to ambiguity in natural language, the top returned results may not be related to the current search session. We hence disambiguate Wiki entries by measuring the similarity between the entires and the topics mentioned in the search queries. The similarity is measured by by mutual information between an entry candidate ei and all concepts C for query q:""",Y,null
,,,
38,"MI(ei, C) ,"" PMI(ei, c|E) × log(1 + ctf (c)) · idf (c) (1)""",null,null
,,,
39,cC,null,null
,,,
40,where log(1+ctf (c))·idf (c) measures the importance of con-,null,null
,,,
41,cept c in representing the main topic in D. Point-wise Mu-,null,null
,,,
42,tual Information (PMI) measures the similarity between ei,null,null
,,,
43,and,null,null
,,,
44,c w.r.t.,null,null
,,,
45,a corpus,null,null
,,,
46,E:,null,null
,,,
47,"PMI(ei, c|E)",null,null
,,,
48,",",null,null
,,,
49,log,null,null
,,,
50,"df(ei ,c;E)×|E| df(ei ;E)×df(c;E)",null,null
,,,
51,",",null,null
,,,
52,where df(x; E) is the document frequency of term x in corpus,null,null
,,,
53,E and |E| is the collection size.,null,null
,,,
54,The most relevant Wiki entry to the query is selected as,null,null
,,,
55,the reference Wiki entry. We obtain reference Wiki entries,null,null
