,sentence,label,data
0,Composition of TF Normalizations: New Insights on Scoring Functions for Ad Hoc IR,null,null
1,"François Rousseau*, Michalis Vazirgiannis*",null,null
2,"*LIX, École Polytechnique, France Department of Informatics, AUEB, Greece Institut Mines-Télécom, Télécom ParisTech, France",null,null
3,"rousseau@lix.polytechnique.fr, mvazirg@aueb.gr",null,null
4,ABSTRACT,null,null
5,"Previous papers in ad hoc IR reported that scoring functions should satisfy a set of heuristic retrieval constraints, providing a mathematical justification for the normalizations historically applied to the term frequency (TF). In this paper, we propose a further level of abstraction, claiming that the successive normalizations are carried out through composition. Thus we introduce a principled framework that fully explains BM25 as a variant of TF-IDF with an inverse order of function composition. Our experiments over standard datasets indicate that the respective orders of composition chosen in the original papers for both TF-IDF and BM25 are the most effective ones. Moreover, since the order is different between the two models, they also demonstrated that the order is instrumental in the design of weighting models. In fact, while considering more complex scoring functions such as BM25+, we discovered a novel weighting model in terms of order of composition that consistently outperforms all the rest. Our contribution here is twofold: we provide a unifying mathematical framework for IR and a novel scoring function discovered using this framework.",null,null
6,Categories and Subject Descriptors,null,null
7,H.3.3 [Information Search and Retrieval]: Retrieval models,null,null
8,General Terms,null,null
9,"Theory, Algorithms, Experimentation",null,null
10,Keywords,null,null
11,IR theory; scoring functions; TF normalizations; heuristic retrieval constraints; function composition,null,null
12,1. MOTIVATION,null,null
13,Fang et al. introduced in [3] a set of heuristic retrieval constraints that any scoring function used for ad hoc infor-,null,null
14,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. Copyrights for components of this work owned by others than ACM must be honored. Abstracting with credit is permitted. To copy otherwise, or republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. Request permissions from permissions@acm.org. SIGIR'13, July 28­August 1, 2013, Dublin, Ireland. Copyright 2013 ACM 978-1-4503-2034-4/13/07 ...$15.00.",null,null
15,"mation retrieval (IR) should satisfy. In particular, these constraints involve term frequency, term discrimination, document length and the interactions between them. For instance, they stated that a scoring function should favor document matching more distinct query terms. It is one of the earliest works that formally defined the properties that both the TF and the IDF components of any weighting model should possess. It is a unifying theory in IR that applies to the vector space model (TF-IDF [13]), probabilistic (BM25 [10]), language modeling (Dirichlet prior [15]) and information-based (SPL [2]) approaches and the divergence from randomness framework (PL2 [1]).",null,null
16,"The definition of these constraints contributed to the improvement of the overall effectiveness of most modern scoring functions. Constraints on the term frequency result in successive normalizations on the raw TF, each one satisfying one or more properties. In our work, we intended to go one step further and we propose the use of composition to explain how the normalizations are applied successively in the general TF×IDF weighting scheme. In section 2, we describe in details the mathematical framework we designed. In section 3, we present the experiments we conducted over standard datasets and the results obtained that indicate how important the order of composition is, along with a novel and effective weighting model, namely TFlp×IDF. Finally, in section 4, we conclude and mention future work.",null,null
17,2. MATHEMATICAL FRAMEWORK,null,null
18,"In ad hoc IR, a scoring function associates a score to a term appearing both in a query and a document. This function consists of three components supposedly independent of one another: one at the query level (QF), one at the document level (TF) and one at the collection level (IDF). These components are aggregated through multiplication to obtain a final score for the term denoted hereinafter by TF×IDF. We omit voluntarily to mention QF in the name since it is a function of the term frequency in the query and it has usually a smaller impact on the score, in particular for Web queries that tend to be short. We make here a difference between the TF×IDF general weighting scheme and TF-IDF, the pivoted normalization weighting defined in [13]. Note that because we rank documents, these term scores will be aggregated through sum to obtain a document score but this is beyond the scope of the current paper.",null,null
19,2.1 A set of TF normalizations,null,null
20,"Since the early work of Luhn [4], term frequency (TF) has been claimed to play an important role in information",null,null
21,917,null,null
22,"retrieval and is at the center of all the weighting models. Intuitively, the more times a document contains a term of the query, the more relevant this document is for the query. Hence, it is commonly accepted that the scoring function must be an increasing function of the term frequency and the simplest TF component can be defined as follows:",null,null
23,"T F (t, d) ,"" tf (t, d)""",null,null
24,(1),null,null
25,"where tf (t, d) is the term frequency of the term t in the document d. However, as the use of the raw term frequency proved to be non-optimal in ad hoc IR, the research community started normalizing it considering multiple criteria, mainly concavity and document length normalization. Later, these normalizations were explained as functions satisfying some heuristic retrieval constraints as aforementioned [3].",null,null
26,Concave normalization.,null,null
27,"The marginal gain of seeing an additional occurrence of a term inside a document is not constant but rather decreasing. Indeed, the change in the score caused by increasing TF from 1 to 2 should be much larger than the one caused by increasing TF from 100 to 101. Mathematically, this corresponds to applying a concave function on the raw TF. We prefer the term concave like in [2] to sublinear like in [5] since the positive homogeneity property is rarely respected (and actually not welcomed) and the subadditivity one, even though desirable, not sufficient enough to ensure a decreasing marginal gain.",null,null
28,There are mainly two concave functions used in practice: the one in TF-IDF [13] and the one in BM25 [10] that we respectively called log-concavity (TFl) and k-concavity (TFk):,null,null
29,"T Fl(t, d) ,"" 1 + ln[1 + ln[tf (t, d)]]""",null,null
30,(2),null,null
31,"T Fk(t, d)",null,null
32,",",null,null
33,"(k1 + 1) · tf (t, d) k1 + tf (t, d)",null,null
34,(3),null,null
35,where k1 is a constant set by default to 1.2 corresponding to the asymptotical maximal gain achievable by multiple occurrences compared to a single occurrence.,null,null
36,Document length normalization.,null,null
37,"When collections consist of documents of varying lengths (like web pages for the Web), longer documents will ­ as a result of containing more terms ­ have higher TF values without necessary containing more information. For instance, a document twice as long and containing twice as more times a term should not get a score twice as large but rather a very similar score. As a consequence, it is commonly accepted that the scoring function should be an inverse function of the document length to compensate that effect. Early works in vector space model suggested to normalize the score by the norm of the vector, be it the L1 norm (document length), the L2 norm (Euclidian length) or the L norm (maximum TF value in the document) [11]. These norms still mask some subtleties about longer documents ­ since they contain more terms, they tend to score higher anyway. Instead, the research community has been using a more complex normalization function known as pivoted document length normalization and defined as follows:",null,null
38,"tf (t, d)",null,null
39,"T Fp(t, d)",null,null
40,",",null,null
41,1-,null,null
42,b,null,null
43,+,null,null
44,b,null,null
45,·,null,null
46,|d| avdl,null,null
47,(4),null,null
48,"where b  [0, 1] is the slope parameter, |d| the document",null,null
49,length and avdl the average document length across the collection of documents as defined in [12].,null,null
50,2.2 Composition of TF normalizations,null,null
51,"Based on this set of properties and their associated functions, it seems natural to apply them to the raw TF successively by composing them. In the literature, the document length normalization has usually been applied to either the overall term score or the document score like one would normally normalize a vector. However, it was then hard to fully fit BM25 in the TF×IDF weighting scheme. With composition, it is just a matter of ordering the functions. We present here the two compositions behind TF-IDF and BM25, respectively TFpl (, TFp  TFl) and TFkp (, TFk  TFp):",null,null
52,"1 + ln[1 + ln[tf (t, d)]]",null,null
53,"T Fpl(t, d) ,",null,null
54,1,null,null
55,-b+,null,null
56,b,null,null
57,·,null,null
58,|d| avdl,null,null
59,(5),null,null
60,"T Fkp(t, d)",null,null
61,",",null,null
62,(k1,null,null
63,+,null,null
64,1),null,null
65,·,null,null
66,"tf (t,d)",null,null
67,1-b+b·,null,null
68,|d| avdl,null,null
69,"k + tf (t,d)",null,null
70,1,null,null
71,1-b+b·,null,null
72,|d| avdl,null,null
73,",",null,null
74,"(k1 + 1) · tf (t, d)",null,null
75,k1,null,null
76,·,null,null
77,[1,null,null
78,-,null,null
79,b,null,null
80,+,null,null
81,b,null,null
82,·,null,null
83,|d| avdl,null,null
84,],null,null
85,+,null,null
86,"tf (t, d)",null,null
87,","" (k1 + 1) · tf (t, d)""",null,null
88,(6),null,null
89,"K + tf (t, d)",null,null
90,where,null,null
91,K,null,null
92,",",null,null
93,k1,null,null
94,·,null,null
95,(1,null,null
96,-,null,null
97,b,null,null
98,+,null,null
99,b,null,null
100,·,null,null
101,|d| avdl,null,null
102,),null,null
103,as,null,null
104,defined,null,null
105,in,null,null
106,[10].,null,null
107,"Note that under this form, it is not obvious that TFkp is",null,null
108,really a composition of two functions with the same proper-,null,null
109,ties as the one in TFpl. We think this is the main reason,null,null
110,why composition has never been considered before. By do-,null,null
111,"ing so, we provide not only a way to fully explain BM25 as a",null,null
112,TF×IDF weighting scheme but also a way to easily consider,null,null
113,variants of a weighting model by simply changing the order,null,null
114,"of composition. As we will see in section 3, this led us to a",null,null
