,sentence,label,data,regex
0,European Journal of Epidemiology https://doi.org/10.1007/s10654-022-00919-9,1.0,Epidemiology,True
1,COVID-19,1.0,COVID-19,True
2,A population-based cohort study of sex and risk of severe outcomes in covid-19,1.0,covid-19,True
3,"Johanna Sieurin1,2 · Gunnar Brandén1,2 · Cecilia Magnusson1,2 · Maria-Pia Hergens1,3 · Kyriaki Kosidou1,2",0.0,,False
4,Received: 2 March 2022 / Accepted: 16 September 2022 © The Author(s) 2022,0.0,,False
5,"Abstract There is a male sex disadvantage in morbidity and mortality due to COVID-19. Proposed explanations to this disparity include gender-related health behaviors, differential distribution of comorbidities and biological sex differences. In this study, we investigated the association between sex and risk of severe COVID-19 while adjusting for comorbidities, socioeconomic factors, as well as unmeasured factors shared by cohabitants which are often left unadjusted. We conducted a total-population-based cohort study (n,""1,854,661) based on individual-level register data. Cox models was used to estimate the associations between sex and risk for severe COVID-19. We additionally used a within-household design and conditional Cox models aiming to account for unmeasured factors shared by cohabitants. A secondary aim was to compare the risk of COVID-19 related secondary outcomes between men and women hospitalized due to COVID-19 using logistic regression. Men were at higher risk for hospitalization (HR"",1.63;95%CI,""1.57-1.68), ICU admission (HR"",2.63;95%CI,2.38-2.91) and death (HR,1.81;95%CI,""1.68-1.95) due to COVID-19, based on fully adjusted models. However, the effect of sex varied significantly across age groups: Among people in their 50s, men had>four times higher risk of COVID-19 death. The within-household design did not provide any further explanation to the sex disparity. Among patients hospitalized due to COVID-19, men had an increased risk for viral pneumonia, acute respiratory distress syndrome, acute respiratory insufficiency, acute kidney injury, and sepsis which persisted in fully adjusted models. Recognition of the combined effect of sex and age on COVID-19 outcomes has implications for policy strategies to reduce the adverse effects of the disease.""",1.0,COVID-19,True
6,Keywords Sex · COVID-19 · Morbidity · Mortality · Prospective cohort study,1.0,COVID-19,True
7,Introduction,0.0,,False
8,"Since the outbreak of Coronavirus disease 2019 (COVID19) caused by the virus SARS-CoV-2 detected in November 2019 and declared a pandemic by the World Health Organization in March 2020, a growing body of evidence reveals male sex as an important risk factor for severe COVID19 outcomes. Globally, men are overrepresented among",1.0,outbreak,True
9,Johanna Sieurin johanna.sieurin@regionstockholm.se,0.0,,False
10,"1 Department of Global Public Health, Karolinska Institutet, Stockholm, Sweden",0.0,,False
11,"2 Centre for Epidemiology and Community Medicine, Region Stockholm, Stockholm, Sweden",1.0,Epidemiology,True
12,"3 Department of Communicable Disease Control and Prevention, Stockholm County Council, Stockholm, Sweden",1.0,Disease,True
13,"hospitalizations, intensive care unit (ICU) admissions and deaths due to COVID-19, despite similar infection rates between sexes.[1-4] However, the underlying causes for the observed sex disparity in severe COVID-19 outcomes remains unknown.",1.0,COVID-19,True
14,"Apart from old age and male sex, comorbidities, including widespread cardiovascular and endocrine diseases, are known risk factors for severe COVID-19.[5] As the prevalence of many of these diseases differ between sexes, underlying comorbidities and related life-style factors have been suggested as a plausible explanation for the excess risk among men. Gender-based differences in attitudes and behaviors, such as COVID-19 risk perception, healthcare seeking behavior, and compliance to behaviors to avoid infection and spread of the disease,[6, 7] have also been suggested to contribute to the sex disparity. There are moreover biological sex differences with impact on the immune system that may explain the male vulnerability to severe",1.0,spread,True
15,1 3,0.0,,False
16,J. Sieurin et al.,0.0,,False
