,sentence,label,data
,,,
0,Estimation of Statistical Translation Models Based on Mutual Information for Ad Hoc Information Retrieval,null,null
,,,
1,Maryam Karimzadehgan,null,null
,,,
2,Department of Computer Science University of Illinois at Urbana-Champaign,null,null
,,,
3,"Urbana, IL 61801",null,null
,,,
4,mkarimz2@illinois.edu,null,null
,,,
5,ABSTRACT,null,null
,,,
6,"As a principled approach to capturing semantic relations of words in information retrieval, statistical translation models have been shown to outperform simple document language models which rely on exact matching of words in the query and documents. A main challenge in applying translation models to ad hoc information retrieval is to estimate a translation model without training data. Existing work has relied on training on synthetic queries generated based on a document collection. However, this method is computationally expensive and does not have a good coverage of query words. In this paper, we propose an alternative way to estimate a translation model based on normalized mutual information between words, which is less computationally expensive and has better coverage of query words than the synthetic query method of estimation. We also propose to regularize estimated translation probabilities to ensure sufficient probability mass for self-translation. Experiment results show that the proposed mutual information-based estimation method is not only more efficient, but also more effective than the synthetic query-based method, and it can be combined with pseudo-relevance feedback to further improve retrieval accuracy. The results also show that the proposed regularization strategy is effective and can improve retrieval accuracy for both synthetic query-based estimation and mutual information-based estimation.",null,null
,,,
7,Categories and Subject Descriptors,null,null
,,,
8,H.3.3 [Information Search and Retrieval]: Retrieval Models,null,null
,,,
9,General Terms,null,null
,,,
10,"Algorithms, Theory",null,null
,,,
11,Keywords,null,null
,,,
12,"Statistical Machine Translation, Language Models, Estimation, Smoothing, Feedback",null,null
,,,
13,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
,,,
14,ChengXiang Zhai,null,null
,,,
15,Department of Computer Science University of Illinois at Urbana-Champaign,null,null
,,,
16,"Urbana, IL 61801",null,null
,,,
17,czhai@cs.illinois.edu,null,null
,,,
18,1. INTRODUCTION,null,null
,,,
19,"Designing effective retrieval models is central for information retrieval. In the past, many retrieval models such as vector space model [28, 29, 30] and probabilistic model [6, 22, 25, 27, 34] have been proposed and gained certain success. Recently, language modeling approaches have received considerable attentions because of its sound statistical foundation and good empirical performance [22, 42]. In language modeling approaches, documents are ranked according to how likely a query is generated from the corresponding document models. In basic language models, document models are estimated based on multinomial distribution and smoothing techniques are critical for document model estimation [42]. When ranking documents, the basic language modeling approach is primarily based on exact matching of terms between documents and queries. Since queries are generally succinct and relevant documents may use different vocabulary, such an approach can suffer from vocabulary gap problem.",null,null
,,,
20,"As a principled approach to capturing semantic word relations, statistical translation language models have been proposed for information retrieval to reduce the gap between documents and queries [2, 8]. Based on statistical machine translation [3], the basic idea of translation language models is to estimate the likelihood of translating a document to a query. Since a term has certain probability to be translated into a different term, translation language models can alleviate the vocabulary gap problem in a direct manner. As a result, translation language models have been successfully applied to different tasks such as cross-lingual information retrieval [12, 20, 39], question answering [40], sentence retrieval [19], and tracking information flow [18].",null,null
,,,
21,"Surprisingly, there has been little work on applying translation models to ad hoc retrieval. Indeed, the original paper [2] that proposed translation models for ad hoc retrieval appears to be the only study that we are aware of. One possible reason may be because of the difficulty in estimating translation models. In [2], authors solved the problem by generating synthetic queries. Unfortunately, this method has two deficiencies: (1) it is inefficient; (2) there is no guarantee that a query word is covered.",null,null
,,,
22,"In this paper, we propose a simpler method for estimating a translation model, which is based on normalized mutual information between words. Our Contributions are as follows:",null,null
,,,
23,1. We propose an efficient and effective way of estimating word-to-word translation probabilities based on mutual information.,null,null
,,,
24,323,null,null
,,,
25,"2. We propose regularization of self-translation probabilities, which can improve retrieval performance of translation models with both the existing estimation approach and the proposed mutual information-based approach.",null,null
,,,
26,3. We study the issue of smoothing in the context of translation language modeling and show that translation language models are less sensitive to the effect of smoothing.,null,null
,,,
27,"4. We show that with mutual information, the translation language model can be combined with pseudorelevance feedback to further improve the retrieval accuracy.",null,null
,,,
28,2. STATISTICAL TRANSLATION MODEL FOR RETRIEVAL,null,null
,,,
29,"In this section, we review basic language modeling approach, statistical translation language model and smoothing methods for statistical translation model. Finally, we discuss the estimation of translation model.",null,null
,,,
30,2.1 Basic Language Modeling Approach,null,null
,,,
31,"The language modeling approach to information retrieval was first introduced by Ponte and Croft [22]. The basic idea can be described as follows. We assume that a query q is generated by a probabilistic model based on a document d. Given a query q ,"" q1, q2, . . . , qm, and a document d, we are interested in estimating p(d|q) , i.e. the probability that document d has been used to generate query q. By applying Bayes' formula, we have:""",null,null
,,,
32,p(d|q)  p(q|d)p(d),null,null
,,,
33,"p(d) on the right hand side of the above formula is our prior belief that document d is relevant to any query. p(q|d) is the query likelihood for the given document d, which intuitively measures how well document d matches query q. p(d) is often assumed to be uniform and thus can be ignored for ranking documents. Further assuming that each query word is generated independently, we can rewrite the above formula as (in the form of log likelihood):",null,null
,,,
34,"log p(d|q) , rank",null,null
,,,
35,"c(w, q). log p(w|d)",null,null
,,,
36,wV,null,null
,,,
37,"where ,"" rank means equivalence for the purpose of ranking documents, c(w, q) is count of word w in query q, and V is the vocabulary set. The challenging part is to estimate a document model p(w|d). Based on multinomial distribution, the simplest way to estimate p(w|d) is the maximum likelihood estimator :""",null,null
,,,
38,"pml(w|d) ,",null,null
,,,
39,"c(w, d) w c(w , d)",null,null
,,,
40,"Where c(w, d) is count of word w in document d. Due to the data sparseness problem, maximum likelihood estimator under-estimates the probability of unseen words in a document. Smoothing techniques address this problem by assigning non-zero probabilities to the unseen words and thus improving the accuracy of probability estimation. Specifically, smoothing is to discount the probabilities of words seen in the text and then assign extra probability mass to the unseen words according to some fallback model. Usually, collection",null,null
,,,
41,language model is used as fallback model [42]. Two commonly used methods are Jelinek-Mercer and Dirichlet Prior smoothing methods:,null,null
,,,
42,"Jelinek-Mercer Method (JM Smoothing): This is a linear interpolation of maximum likelihood model with the collection model, using  as a coefficient weight.",null,null
,,,
43,"p(w|d) , (1 - )pml(w|d) + p(w|C)",null,null
,,,
44,-1,null,null
,,,
45,Where p(w|C) is probability of word w in collection C. Bayesian Smoothing using Dirichlet Prior (Dirichlet Prior,null,null
,,,
46,"Smoothing): Since the conjugate prior of a multinomial distribution is the Dirichlet distribution, we can specify a Dirichlet prior distribution parameterized as",null,null
,,,
47,"(p(w1|C), p(w2|C), . . . , p(wn|C))",null,null
,,,
48,where  is a parameter. The estimated document model based on the posterior mean is then:,null,null
,,,
