,sentence,label,data
,,,
0,Positional Relevance Model for Pseudo-Relevance Feedback,null,null
,,,
1,Yuanhua Lv,null,null
,,,
2,Department of Computer Science University of Illinois at Urbana-Champaign,null,null
,,,
3,"Urbana, IL 61801",null,null
,,,
4,ylv2@uiuc.edu,null,null
,,,
5,ABSTRACT,null,null
,,,
6,"Pseudo-relevance feedback is an effective technique for improving retrieval results. Traditional feedback algorithms use a whole feedback document as a unit to extract words for query expansion, which is not optimal as a document may cover several different topics and thus contain much irrelevant information. In this paper, we study how to effectively select from feedback documents those words that are focused on the query topic based on positions of terms in feedback documents. We propose a positional relevance model (PRM) to address this problem in a unified probabilistic way. The proposed PRM is an extension of the relevance model to exploit term positions and proximity so as to assign more weights to words closer to query words based on the intuition that words closer to query words are more likely to be related to the query topic. We develop two methods to estimate PRM based on different sampling processes. Experiment results on two large retrieval datasets show that the proposed PRM is effective and robust for pseudo-relevance feedback, significantly outperforming the relevance model in both document-based feedback and passage-based feedback.",null,null
,,,
7,Categories and Subject Descriptors,null,null
,,,
8,"H.3.3 [Information Search and Retrieval]: Retrieval models, Relevance feedback, Query formulation",null,null
,,,
9,General Terms,null,null
,,,
10,Algorithms,null,null
,,,
11,Keywords,null,null
,,,
12,"Positional relevance model, pseudo-relevance feedback, positional language model, proximity, passage-based feedback, query expansion",null,null
,,,
13,1. INTRODUCTION,null,null
,,,
14,"Pseudo-relevance feedback (or blind feedback) is an important general technique for improving retrieval accuracy [26, 24, 27, 3, 25, 16, 32]. The basic idea of pseudo-relevance",null,null
,,,
15,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
,,,
16,ChengXiang Zhai,null,null
,,,
17,Department of Computer Science University of Illinois at Urbana-Champaign,null,null
,,,
18,"Urbana, IL 61801",null,null
,,,
19,czhai@cs.uiuc.edu,null,null
,,,
20,"feedback is to assume that a small number of top-ranked documents in the initial retrieval results are relevant and select from these documents related terms to the query to improve the query representation through query expansion, which generally leads to improvement of retrieval performance.",null,null
,,,
21,"Most existing feedback algorithms (e.g., [26, 24, 27, 3, 25, 16, 32]) use a whole feedback document as a unit for selecting expansion terms, which, however, is non-optimal when the content of a document is incoherent (i.e., covering several different topics) and thus may contain much irrelevant information as often happens in Web search. The existence of multiple topics and irrelevant information would lead to a noisy feedback model as potentially harmful terms from non-relevant topics may be picked up to include in the feedback model. As a result, the use of pseudo feedback may not improve or even decrease the retrieval performance. Thus a critical challenge in improving all feedback methods is to effectively select from feedback documents those terms that are most likely relevant to the query topic.",null,null
,,,
22,"In this paper, we solve this challenge by exploiting the position and proximity information of terms as cues to assess if a term is related to the query topic. Since topically related content is usually grouped together in text documents, terms closer to the occurrences of query words are, in general, more likely relevant to the query topic, thus a good feedback model should intuitively place higher weights on such terms.",null,null
,,,
23,"Based on this intuition, we propose a novel positional relevance model (PRM) to incorporate the cues of term positions and term proximity in a probabilistic feedback model based on statistical language modeling. The key idea is to extend the relevance model [16] to aggregate the associations between a term and query words at the position level via the positional language model (PLM) [19]. An important advantage of estimating a relevance model based on PLM is that it can model the ""relevant positions"" in a feedback document with probabilistic models so as to assign more weights to terms at more relevant positions in a principled way, thus leading naturally to selection of expansion terms more likely relevant to the query topic.",null,null
,,,
24,"Since PRM estimates a relevance model at the level of term positions, it incorporates individual term positions directly into a probabilistic model. This is in contrast with virtually all the existing pseudo feedback techniques which have only made use of term statistics at the document level [26, 24, 27, 3, 25, 16, 32, 18], or at the best, at the level of passages [2, 30, 17, 21] without distinguishing every different position.",null,null
,,,
25,579,null,null
,,,
26,"Analogously to the two methods proposed for estimating the relevance model [16], we also derive two methods for estimating PRM, leading to two different ways to aggregate term information based on positions. We evaluate the proposed PRM on two large TREC datasets. Experimental results demonstrate that PRM is effective in exploiting term proximity for pseudo feedback and significantly outperforms the relevance model in both document-based feedback and passage-based feedback.",null,null
,,,
27,2. RELATED WORK,null,null
,,,
28,2.1 Pseudo-Relevance Feedback,null,null
,,,
29,"Pseudo-relevance feedback has been shown to be effective with various retrieval models [26, 24, 27, 3, 25, 16, 32, 18].",null,null
,,,
30,"In the vector space model, feedback is usually done by using the Rocchio algorithm, which forms a new query vector by maximizing its similarity to pseudo-relevant documents [26]. The feedback method in classical probabilistic models is to select expansion terms primarily based on Robertson/Sparck-Jones weight [24].",null,null
,,,
31,"Several query expansion techniques have been developed in the language modeling framework, including, e.g., the mixture-model feedback method [32] and the relevance model [16]. The basic idea is to use feedback documents to estimate a better query language model. Both the mixture model and relevance model have been shown to be very effective, but the relevance model appears to be more robust [18].",null,null
,,,
32,"In the mixture-model feedback [32], the words in feedback documents are assumed to be drawn from two models: (1) background model and (2) topic model. The mixturemodel feedback finds the topic model that best describes the feedback documents by separating the topic model from the background model. The topic model is then interpolated with the original query model to form the expanded query.",null,null
,,,
33,"Much like mixture-model feedback, the relevance model also estimates an improved query language model. Given a query Q, a relevance model is a multinomial distribution P (w|Q) that encodes the likelihood of each term w given the query as evidence. To estimate the relevance model, the authors first compute the joint probability of observing a word together with the query words in each feedback document and then aggregate the evidence by summing over all the documents. It essentially uses the query likelihood P (Q|D) as the weight for document D and takes an average of the probability of word w given by each document language model.",null,null
,,,
34,"All these pseudo feedback algorithms use a whole feedback document as a unit, and thus term position and proximity evidences are largely ignored. Our work is an extension of the relevance model to estimate a feedback model based on individual term positions.",null,null
,,,
35,2.2 Passage Feedback,null,null
,,,
36,"There have been several studies to exploit passage-level evidence of documents for feedback, e.g., [2, 30, 17], which can potentially address the heterogeneous topical structure of documents to some degree. However, these approaches usually take a traditional feedback model as a black box to handle sub-document units as if they were regular documents. For example, Liu and Croft's work [17] estimates a relevance model based on the best matching passage of each feedback document, where fixed-length arbitrary passages",null,null
,,,
37,"that resemble overlapped windows but with an arbitrary starting point [12] can often be used due to its effectiveness and efficiency [12, 17]. A limitation of this approach is that term positions are not directly incorporated into the feedback model. As we will show later in the paper, the proposed PRM outperforms such a passage feedback approach.",null,null
,,,
38,"Some other approaches, e.g., [31, 4], make use of visual cues or eye tracker to improve passage feedback for web search: on the server side of a search engine, documents can be decomposed into topically different components via visual cues [31], while on the client side of users, gaze-based attention feedback [4] can go down to the sub-document level by exploiting evidence about which document parts the user looks at. However, such approaches face the same problems as general passage feedback without being able to model each individual position.",null,null
,,,
39,"In fact, these passage-based or sub-document level feedback models are orthogonal to the proposed PRM in the sense that PRM can be applied to passages to model proximity inside a passages in the same way as it can be applied to whole documents. Moreover, the underlying positional language model [19], which can capture passage-level evidence in a soft way in model estimation, has been shown to work better than imposing a ""hard"" boundary of passages.",null,null
,,,
40,"Recently, Metzler and Croft's work on Latent Concept Expansion [21] also indirectly captures term position and proximity evidence through the use of appropriate passages. Their work provides a more general model which is complementary with our ideas in that we can use PRM as an effective feature defined on their graph, so our PRM scores can then be combined with other features explored in [21] to further improve its performance.",null,null
,,,
41,2.3 Term Proximity Heuristic in IR,null,null
,,,
42,"The term proximity heuristic, which rewards a document where the matched query terms occur close to each other, has been previously studied in [13, 14, 11, 9, 23, 20, 5, 6, 28, 19, 10, 34]. Keen's work [13, 14] is among the earliest efforts, in which, a ""NEAR"" operator was introduced to address proximity in Boolean retrieval model. The shortest interval containing a match set was first used as a measure of proximity in [9, 11]. Recent work has attempted to heuristically incorporate proximity into an existing retrieval model (often through score combinations) [22, 23, 5, 6, 28]. For example, a variety of proximity measures were proposed and explored in [28]. Another work [10] used a learning approach to combine various proximity measures to obtain an effective proximity-based retrieval function. Recently in our previous work [19], we proposed a positional language model (PLM) for information retrieval, which not only captured term proximity information but also covered passage retrieval in a unified language modeling approach. However, in all these studies, term proximity has been solely used for ranking documents in response to a given query rather than improving pseudo feedback.",null,null
,,,
43,"There has been relatively little work done in the area of formally modeling term proximity heuristic in the context of pseudo feedback. However, there have been several attempts to simply combine term proximity with other feedback heuristics to select good expansion terms. In [29], several distance functions were evaluated for selecting query expansion terms from windows or passages surrounding query term occurrences; however, no improvement was observed as",null,null
,,,
44,580,null,null
,,,
45,"compared to existing feedback methods. Cao et al. [7] used a supervised method to classify whether an individual expansion term is good or not, in which term proximity is one of their features. Their method only loosely combined term proximity with traditional feedback heuristics; in contrast, we incorporate term position and proximity into a probabilistic feedback model with more meaningful parameters.",null,null
,,,
46,3. POSITIONAL RELEVANCE MODEL,null,null
,,,
47,"In this section, we describe the proposed positional relevance model (PRM) which incorporates term position information into the estimation of feedback models so that we can naturally reward terms close to query terms in the feedback documents and avoid including irrelevant terms in the feedback model.",null,null
,,,
48,The proposed PRM can be regarded as an extension to the relevance model (RM) [16]. We thus first give a brief introduction to the relevance model.,null,null
,,,
49,3.1 Relevance Models,null,null
,,,
50,"As a pseudo feedback method, the relevance model [16] has proven to be not only effective, but also robust in a recent study [18]. The basic idea is to use the query likelihood score of a feedback document as the weight and estimate a query language model (for feedback) based on weighted aggregation of term counts in the feedback documents.",null,null
,,,
51,"Formally, let Q ,"" {q1, q2, · · · , qm} be a query and  represent the set of smoothed document models for the pseudo feedback documents. One of the most robust variants of the relevance model (RM1) [18] is computed as follows [16]:""",null,null
,,,
52,m,null,null
,,,
53,P (w|Q) ,null,null
,,,
54,P (w|D)P (D) P (qi|D),null,null
,,,
55,-1,null,null
,,,
56,D ,null,null
,,,
57,"i,1",null,null
,,,
58,"where p(D) is a prior on documents and is often assumed to be uniform without any additional prior knowledge about document D. Thus, the estimated relevance model is essentially a weighted combination of individual feedback document model with the query likelihood score of a document as its weight.",null,null
,,,
59,"After the relevance model is estimated, the estimated P (w|Q) can then be interpolated with the original query model Q to improve performance [1].",null,null
,,,
60,"P (w|Q) , (1 - )P (w|Q) + P (w|Q)",null,null
,,,
61,-2,null,null
,,,
62,"where  is a parameter to control the amount of feedback. In the rest of the paper, we will refer to this instantiation of relevance model as RM3.",null,null
,,,
63,3.2 Positional Relevance Models,null,null
,,,
64,"In the relevance model, the count of a term is computed over an entire feedback document. The main idea of the proposed positional relevance model (PRM) is to further distinguish different positions of a term and discount the occurrences of a term at positions that are far away from a query term in a feedback document.",null,null
,,,
65,"Similarly to RM, a PRM is also a multinomial distribution P (w|Q) that attempts to capture the probability that term w is seen in a relevant document. However, PRM goes beyond RM to estimate the conditional probability P (w|Q) in terms of the joint probability of observing w with the query",null,null
,,,
66,"Figure 1: Dependence networks for two methods, i.e., method 1 (left) and method 2 (right), of estimating positional relevance models.",null,null
,,,
67,"Q at every position in every feedback document. Formally,",null,null
,,,
68,"P (w|Q) ,"" P (w, Q)  P (w, Q) "",",null,null
,,,
69,|D|,null,null
,,,
70,"P (w, Q, D, i) (3)",null,null
,,,
71,P (Q),null,null
,,,
72,"DF i,1",null,null
,,,
73,"where i indicates a position in document D, and F is the set of feedback documents (assumed to be relevant).",null,null
,,,
74,"The challenge now lies in estimating the joint probability P (w, Q, D, i). Inspired by the two estimation methods proposed in [16] for estimating relevance models, we derive two methods similarly for estimating P (w, Q, D, i). The first method assumes that w is sampled in the same way as Q, while the second method assumes that w and Q are sampled using two different mechanisms.",null,null
,,,
75,3.2.1 Method 1: i.i.d. sampling,null,null
,,,
76,"In this method, we first compute the joint probability of observing a word together with the query words at each position and then aggregate the evidence by summing over all the possible positions. Specifically, we factor the joint probability P (w, Q, D, i) for each pseudo-relevant document D as follows:",null,null
,,,
77,"P (w, Q, D, i) ,"" P (D)P (i|D)P (w, Q|D, i)""",null,null
,,,
78,-4,null,null
,,,
79,"Intuitively, we have assumed a generative model in which",null,null
,,,
80,"we would first pick a document according to P (D), then",null,null
,,,
81,"choose a position i in document D with probability P (i|D),",null,null
,,,
82,and finally generate word w and query Q conditioned on D,null,null
,,,
83,"and i, with probability P (w, Q|D, i).",null,null
,,,
84,P (D) can be interpreted as a document prior and set to,null,null
,,,
85,a uniform distribution with no prior knowledge about doc-,null,null
,,,
86,ument D. While it is possible to estimate P (i|D) based on,null,null
,,,
87,"document structures, here we assume that every position is",null,null
,,,
88,equally,null,null
,,,
89,"likely,",null,null
,,,
90,"i.e.,",null,null
,,,
91,P (i|D),null,null
,,,
92,",",null,null
,,,
93,1 |D|,null,null
,,,
94,.,null,null
,,,
95,Improving,null,null
,,,
96,the,null,null
,,,
97,estimation,null,null
,,,
98,of p(D) and P (i|D) would be an interesting future work.,null,null
,,,
99,An illustration of the dependencies between the variables,null,null
,,,
100,involved in the derivation is shown on Figure 1 (left side).,null,null
,,,
101,After making these assumptions and a further assump-,null,null
,,,
102,tion that the generation of word w and that of query Q are,null,null
,,,
103,"independent, we have",null,null
,,,
104,"P (w, Q, D, i)  P (w, Q|D, i) ,"" P (Q|D, i)P (w|D, i) (5)""",null,null
,,,
105,|D|,null,null
,,,
106,|D|,null,null
,,,
107,"Plugging Equation 5 into Equation 3, we obtain the following estimate of the PRM:",null,null
,,,
108,"P (w|Q)  P (w, Q) ",null,null
,,,
109,"|D| P (Q|D, i)P (w|D, i)",null,null
,,,
110,-6,null,null
,,,
111,"DF i,1",null,null
,,,
112,|D|,null,null
,,,
113,581,null,null
,,,
114,"In the above equation, P (w|D, i) is the probability of sampling word w at position i in document D. To improve the efficiency of PRM, we simplify P (w|D, i) as:",null,null
,,,
115,"P (w|D, i) ,",null,null
,,,
116,1.0 0.0,null,null
,,,
117,if w occurs at position i in D otherwise,null,null
,,,
118,-7,null,null
,,,
119,"The term P (Q|D, i) in Equation 6 is the key component in estimating the positional relevance model. It is the query likelihood at position i of document D, and we will discuss how to estimate it based on the positional language model [19] in Section 3.2.3. Additionally, there is a third term |D| in the equation, which penalizes long documents to prevent them from dominating the feedback model (long documents naturally have more positions).",null,null
,,,
120,"Thus, Equation 6 essentially combines all terms in feedback documents by assigning different weights to each term: (1) P (Q|D, i) serves as a relevance-based weight for each position in each document so that a position with many query terms nearby would have a higher weight. Thus as an intra-document weight, P (Q|D, i) can measure the relative weights of positions within a document: a position closer to query words would more likely generate the query, and as a result a term that occurs at this position would naturally receive a higher weight. (2) |D| comes into the formula because of the assumption about uniform distribution over all the positions in a document and can be interpreted as an inter-document weight: it penalizes a long document which is reasonable since a longer document by nature has more positions and more occurrences of terms to contribute.",null,null
,,,
121,3.2.2 Method 2: conditional sampling,null,null
,,,
122,"In this method, we consider the following different way to decompose the joint probability distribution:",null,null
,,,
123,"P (w, Q, D, i) ,"" P (Q)P (D|Q)P (i|Q, D)P (w|D, i) (8)""",null,null
,,,
124,"The assumed generative model is as follows. We first pick a query according to some prior P (Q). We then generate a document D with probability P (D|Q). Finally, we select a position i in D with probability P (i|Q, D) and generate word w according to P (w|D, i). An illustration of this sampling process is given on the right side of Figure 1.",null,null
,,,
125,"For the purpose of estimating P (w|Q), we can clearly ignore the term P (Q) as it is a query-specific constant. Using Bayes Rule and assuming both P (D) and P (i|D) to be uniform (as we have assumed in the first estimation method), we have",null,null
,,,
126,"P (D|Q) ,",null,null
,,,
127,P (Q|D)P (D),null,null
,,,
128,",",null,null
,,,
129,P (Q|D),null,null
,,,
130,-9,null,null
,,,
131,DF P (Q|D)P (D),null,null
,,,
132,DF P (Q|D),null,null
,,,
133,"P (i|D, Q) ,",null,null
,,,
134,"P (Q|D, i)P (i|D)",null,null
,,,
135,"|D| i,1",null,null
,,,
136,P,null,null
,,,
137,"(Q|D,",null,null
,,,
138,i)P,null,null
,,,
139,(i|D),null,null
,,,
140,",",null,null
,,,
141,"P (Q|D, i)",null,null
,,,
142,"|D| i,1",null,null
,,,
143,P,null,null
,,,
144,"(Q|D,",null,null
,,,
145,i),null,null
,,,
146,-10,null,null
,,,
147,"Plugging Equations 8, 9, and 10 into Equation 3, we ob-",null,null
,,,
148,tain the following estimate of PRM:,null,null
,,,
149,|D|,null,null
,,,
150,P (w|Q) ,null,null
,,,
151,"DF i,1",null,null
,,,
152,P (Q|D) DF P (Q|D),null,null
,,,
153,"P (Q|D, i)",null,null
,,,
154,"|D| i,1",null,null
,,,
155,P,null,null
,,,
156,"(Q|D,",null,null
,,,
157,i),null,null
,,,
158,P,null,null
,,,
159,"(w|D,",null,null
,,,
160,i),null,null
,,,
161,-11,null,null
,,,
162,"where P (Q|D) is the query likelihood score of document D,",null,null
,,,
163,which can be computed using either the positional language,null,null
,,,
164,models [19] or the standard document language model. In,null,null
,,,
165,"our experiments, we use the latter, i.e., P (Q|D) ,",null,null
,,,
166,"m j,1",null,null
,,,
167,P,null,null
,,,
168,(qj,null,null
,,,
169,|D).,null,null
,,,
170,"As in the first estimation method, we compute P (w|D, i) using Equation 7.",null,null
,,,
171,"Similarly to the first estimation method, this second estimate of PRM also essentially combines all terms in feedback documents by assigning different weights to each term: the first weighting term in Equation 11 is seen to be the normalized query likelihood score of the document, which assigns more weights to documents that are more likely to be relevant, while the second weighting term is the normalized query likelihood of each positional language model, which assigns more weights to terms that are closer to query words.",null,null
,,,
172,"Compared to the first estimation method, the document length normalizer |D| is missing, but a comparable effect is now achieved by normalizing the query likelihood of each positional language model P (Q|D, i). Indeed, the effect of intra-document weighting and inter-document weighting can now be seen even more clearly, i.e., the normalized P (Q|D) can be interpreted as the inter-document weight favoring a document matching the query well, while the normalized P (Q|D, i) clearly achieves intra-document weighting to place more weight on terms closer to query terms in document D.",null,null
,,,
173,3.2.3 More Estimation Details,null,null
,,,
174,"This section provides the final estimation details for our positional relevance model (Equation 6 and 11), i.e., how to estimate P (Q|D, i). We adapt the positional language model [19] to do that.",null,null
,,,
175,"The key idea of PLM is to estimate a language model for each position of a document. Specifically, we let each word at each position of a document propagate the evidence of its occurrence to all other positions in the document so that positions closer to the word would get more share of the evidence than those far away. The PLM at each position can then be estimated based on all the propagated counts of all the words to the position as if all the words had appeared actually at the position with discounted counts. This new family of language models is intended to capture the content of the document at a position level, which is roughly like a ""soft passage"" centered at this position but can potentially cover all the words in the document with less weight on words far away from the position.",null,null
,,,
176,"Formally, the PLM at position i of document D can be estimated as:",null,null
,,,
177,"P (w|D, i) ,",null,null
,,,
178,"c (w, i)",null,null
,,,
179,-12,null,null
,,,
180,"w V c (w , i)",null,null
,,,
181,"where c (w, i) is the total propagated count of term w at position i from the occurrences of w in all the positions. Following [19], we estimate c (w, i) using the Gaussian kernel function:",null,null
,,,
182,|D|,null,null
,,,
183,"c (w, i) ,"" c(w, j) exp""",null,null
,,,
184,"j,1",null,null
,,,
185,-(i - j)2 22,null,null
,,,
186,-13,null,null
,,,
187,"where i and j are absolute positions of the corresponding terms in the document, and |D| is the length of the document; c(w, j) is the real count of term w at position j. With the approximation method proposed in [19], the following estimation of P (w|D, i) is obtained:",null,null
,,,
