,sentence,label,data
0,Scalability of Findability: Effective and Efficient IR Operations in Large Information Networks,null,null
1,Weimao Ke,null,null
2,School of Information and Library Science University of North Carolina at Chapel Hill,null,null
3,"Chapel Hill, NC 27599-3360, USA",null,null
4,wke@unc.edu,null,null
5,ABSTRACT,null,null
6,"It is crucial to study basic principles that support adaptive and scalable retrieval functions in large networked environments such as the Web, where information is distributed among dynamic systems. We conducted experiments on decentralized IR operations on various scales of information networks and analyzed effectiveness, efficiency, and scalability of various search methods. Results showed network structure, i.e., how distributed systems connect to one another, is crucial for retrieval performance. Relying on partial indexes of distributed systems, some level of network clustering enabled very efficient and effective discovery of relevant information in large scale networks. For a given network clustering level, search time was well explained by a polylogarithmic relation to network size (i.e., the number of distributed systems), indicating a high scalability potential for searching in a growing information space. In addition, network clustering only involved local self-organization and required no global control ­ clustering time remained roughly constant across the various scales of networks.",null,null
7,Categories and Subject Descriptors,null,null
8,"H.3.4 [Information storage and retrieval]: Systems and Software--Distributed systems, Information networks",null,null
9,General Terms,null,null
10,"Algorithms, Performance, Experimentation",null,null
11,Keywords,null,null
12,"distributed IR, scalability, network clustering, decentralized search, weak tie, strong tie, clustering paradox, connectivity",null,null
13,1. INTRODUCTION,null,null
14,"In today's digital environments, there exist a variety of information networks where information is distributed among dynamic systems. On the Web, for example, individual web",null,null
15,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10 July 19­23, 2010. Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
16,Javed Mostafa,null,null
17,School of Information and Library Science University of North Carolina at Chapel Hill,null,null
18,"Chapel Hill, NC 27599-3360, USA",null,null
19,jm@unc.edu,null,null
20,"sites host diverse information topics and form a network by means of hyperlinks. Likewise, digital libraries interoperate with one another and serve information distributed across collections in a network. For reasons such as copyright and privacy, lots of information cannot be fully collected and indexed in advance for retrieval purposes. In addition to this is the dynamics of many environments such as the deep web and peer-to-peer networks, in which it is not only difficult to gather information but also challenging to keep an index up to date.",null,null
21,"Centralized IR solutions can hardly survive the continued growth of today's information spaces ­ they are vulnerable to scalability demands [3]. A distributed architecture is desirable and, due to many constraints, is often the only choice. Distributed (federated) IR research is a response to the challenge of retrieving information from distributed sources. Recent distributed IR research has focused on intra-system retrieval fusion/federation, cross-system communication, and distributed information storage and retrieval algorithms [9, 23].",null,null
22,"Classic distributed information retrieval has shown some potential of efficiently and effectively bringing distributed information together. However, the reliance on centralization of a metasearch server will continue to suffer from critical problems such as scalability, single point failure, and fault tolerance. Further decentralization of meta search models will involve issues beyond the main focus of federated IR research.",null,null
23,"Research has been done under the theme of peer-to-peer information retrieval (P2P-IR) and, more recently, large scale distributed systems for IR (LSDS-IR) [5, 10, 16, 11]. While classic distributed IR often focuses on tens, if not hundreds, of distributed collections, P2P- or LSDS-IR usually envisions an IR problem situated in thousands and even millions of distributed, dynamic systems. The magnitude, distribution, and dynamics of information in such an environment remain a great challenge in IR. Applications of this research include not only search in peer-to-peer environments but also information retrieval in digital libraries, intelligent information discovery on the deep web, distributed desktop search, and agent-assisted web surfing etc.",null,null
24,"Finding relevant information in distributed networked environments transforms into a problem concerning information retrieval and complex networks. In this study, we focus on how relevant information can be effectively and efficiently found in large scale information networks, where no centralized index can possibly be built. We investigate the impact of network structure/topology on the effectiveness and effi-",null,null
25,74,null,null
26,ciency of decentralized IR operations relying on distributed indexes. We test the proposed retrieval methods in a growing information space and examine the scalability potential.,null,null
27,2. RELATED WORK,null,null
28,"While traditional IR and distributed IR research provides basic tools for attacking decentralized search problems, the evolving dynamics and heterogeneity of today's networked environments challenge the sufficiency of classic methods and call for new innovations [3]. Whereas peer-to-peer offers a new type of architecture for application-level questions and techniques to be tested, research on complex networks studies related questions in their basic forms [2, 23].",null,null
29,2.1 P2P Information Retrieval,null,null
30,"In an open, dynamic information space such as a peerto-peer network, people, information, and technologies are all mobile and changing entities. Identifying where relevant collections are for the retrieval of information is essential. Without global information, decentralized IR methods have to rely on individual indexes in distributed nodes and their limited local intelligence to collectively construct paths to desired information.",null,null
31,"Recent years have seen growing popularity of peer-to-peer (P2P) networks for large scale information sharing and retrieval [17]. There have been ongoing discussions on the applicability of existing P2P search models for IR, the efficiency and scalability challenges, and the effectiveness of traditional IR models in such environments [23]. Some researchers applied Distributed Hashing Tables (DHTs) techniques to structured P2P environments for distributed retrieval and focused on building an efficient indexing structure over peers [7, 18, 21].",null,null
32,"Others, however, questioned the sufficiency of DHTs for dealing with high dimensionality of IR (e.g., a large number of terms for document representation) in dynamic P2P environments [5, 17, 16]. For retrieval with a large feature space, which often requires frequent updates to cope with a transient population, it is challenging for distributed hashing to work in a traffic- and space-efficient manner. Unstructured overlay systems work in an nondeterministic manner and have received increased popularity for being fault tolerant and adaptive to evolving system dynamics [17].",null,null
33,2.2 Decentralized Search in Networks,null,null
34,"Research on complex networks provides valuable principles for searching/navigation in distributed systems. Not only do many information networks such as the Web share the common phenomenon of small world but they also appear to be searchable [2]. Particularly, studies showed that without global information about where targets are, members of a very large network are able to collectively construct short paths (if not the shortest) to destinations [15, 22, 8].",null,null
35,"The implication in IR is that relevant information, in various networked environments, is very likely a small number of connections/links away from the one who needs it and is potentially findable. This indicates potentials for decentralized retrieval algorithms to traverse an information network to find relevant information efficiently. However, this is not an easy task because not only relevant information is a few degrees/connects away but so is all information.",null,null
36,"To find relevance in a densely-packed ""small world"" network remains very challenging. Nonetheless, research has",null,null
37,"demonstrated how nodes connect to one another and the structure of the network they thus form have critical impacts on how searches function. Network clustering, sometimes by means of semantic overlay, can significantly improve effectiveness and efficiency of IR operations in an information network.",null,null
38,"Clustering, the process of bringing similar entities together, is useful for information retrieval. Traditional IR research utilized document-level clustering to support exploratory searching and to improve retrieval effectiveness. In large scale distributed IR, topical clustering techniques such as semantic overlay networks (SONs) have been widely used, in which systems containing similar information form semantic groups for efficient searches [5, 10, 16].",null,null
39,"Research indicated that a proper degree of network clustering with some presence of remote connections has to be maintained for efficient searches [15, 20]. Clustering reduces the number of ""irrelevant"" links and aids in creating topical segments useful for orienting searches. With very strong clustering, however, a network tends to be fragmented into local communities with abundant strong ties but few weak ties to bridge remote parts [12]. Although searches might be able to move gradually toward targets, necessary ""hops"" become unavailable. We refer to this phenomenon as the Clustering Paradox, in which neither strong clustering nor weak clustering is desirable. The Clustering Paradox has received attention in complex network research and requires further scrutiny in a decentralized IR context [15, 14].",null,null
40,3. EXPERIMENTAL SYSTEM,null,null
