,sentence,label,data
,,,
0,Capturing Page Freshness for Web Search,null,null
,,,
1,Na Dai and Brian D. Davison,null,null
,,,
2,Department of Computer Science & Engineering Lehigh University,null,null
,,,
3,"Bethlehem, PA 18015 USA",null,null
,,,
4,"{nad207,davison}@cse.lehigh.edu",null,null
,,,
5,ABSTRACT,null,null
,,,
6,"Freshness has been increasingly realized by commercial search engines as an important criteria for measuring the quality of search results. However, most information retrieval methods focus on the relevance of page content to given queries without considering the recency issue. In this work, we mine page freshness from web user maintenance activities and incorporate this feature into web search. We first quantify how fresh the web is over time from two distinct perspectives--the page itself and its in-linked pages--and then exploit a temporal correlation between two types of freshness measures to quantify the confidence of page freshness. Results demonstrate page freshness can be better quantified when combining with temporal freshness correlation. Experiments on a realworld archival web corpus show that incorporating the combined page freshness into the searching process can improve ranking performance significantly on both relevance and freshness.",null,null
,,,
7,Categories and Subject Descriptors: H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval,null,null
,,,
8,"General Terms: Algorithms, Performance",null,null
,,,
9,"Keywords: temporal correlation, web freshness, web search",null,null
,,,
10,1 Introduction,null,null
,,,
11,"Web search engines exploit a variety of evidence in ranking web pages to satisfy users' information needs as expressed by the submitted queries. These information needs may contain distinct implicit demands, such as relevance and diversity. Recency is another such need, and so is utilized as an important criteria in the measurement of search quality. However, most information retrieval methods only match queries based on lexical similarity. Link-based ranking algorithms such as PageRank [1] typically favor old pages since the authority scores are estimated based on a static web structure and old pages have more time to attract in-links.",null,null
,,,
12,"To overcome this problem, we quantify page freshness from web activities over time. We observe that pages and links may have diverse update activity distributions from inception to deletion time points. We infer that pages having similar activity distributions with their in-links suggest that such page activities have stronger influence on their parents' activities.",null,null
,,,
13,"Motivated by the above analysis, in this work we incorporate a temporal freshness correlation (TFC) component in quantifying page freshness, and show that by using TFC, we can achieve a good estimate of how up-to-date the page tends to be, which is helpful to improve search quality in terms of both result freshness and rel-",null,null
,,,
14,"Copyright is held by the author/owner(s). SIGIR'10, July 19­23, 2010, Geneva, Switzerland. ACM 978-1-60558-896-4/10/07.",null,null
,,,
15,Link activity,null,null
,,,
16,1 creation of link l : q  p 2 update on link l : q  p (changed anchor) 3 update on link l : q  p (unchanged anch.) 4 removal of link l : q  p,null,null
,,,
17,Page activity,null,null
,,,
18,1 creation of page q 2 update on page q 3 removal of page q,null,null
,,,
19,Infl. on p's InF,null,null
,,,
20,Infl. on q's PF,null,null
,,,
21,Gain of p's InF,null,null
,,,
22,3 2 1.5 -0.5 Gain of q's PF 3 1.5 -0.5,null,null
,,,
23,Table 1: Activities on pages and links and their influence on web freshness. (The link l points from page q to page p. : positive influence on web freshness. : negative influence on web freshness. The number of  or ,null,null
,,,
24,indicates the magnitude.),null,null
,,,
25,evance. We consider the effects of other aspects of freshness on retrieval quality elsewhere [4].,null,null
,,,
