,sentence,label,data
,,,
0,Information-Based Models for Ad Hoc IR,null,null
,,,
1,Stéphane Clinchant,null,null
,,,
2,"XRCE & LIG, Univ. Grenoble I Grenoble, France",null,null
,,,
3,stephane.clinchant@xrce.xerox.com,null,null
,,,
4,Eric Gaussier,null,null
,,,
5,"LIG, Univ. Grenoble I Grenoble, France",null,null
,,,
6,eric.gaussier@imag.fr,null,null
,,,
7,ABSTRACT,null,null
,,,
8,"We introduce in this paper the family of information-based models for ad hoc information retrieval. These models draw their inspiration from a long-standing hypothesis in IR, namely the fact that the difference in the behaviors of a word at the document and collection levels brings information on the significance of the word for the document. This hypothesis has been exploited in the 2-Poisson mixture models, in the notion of eliteness in BM25, and more recently in DFR models. We show here that, combined with notions related to burstiness, it can lead to simpler and better models.",null,null
,,,
9,Categories and Subject Descriptors,null,null
,,,
10,H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval,null,null
,,,
11,General Terms,null,null
,,,
12,"Theory, Algorithms, Experimentation",null,null
,,,
13,Keywords,null,null
,,,
14,"IR Theory, Probabilistic Models, Burstiness",null,null
,,,
15,1. INTRODUCTION,null,null
,,,
16,"The purpose of this paper is to introduce the family of information based model for ad hoc information retrieval (IR). By information, we refer to Shannon information when observing a statistical event. The informativeness of a word in a document has a rich tradition in information retrieval since the influential indexing methods developed by Harter ([11]). The idea that the respective behaviors of words in documents and in the collection bring information on word type is, de facto, not a novel idea in IR. It has inspired the 2-Poisson mixture model, the concept of eliteness in BM25 models and is at the heart of DFR models. In this paper, we come back to this idea in order to present a new family of IR models: information models. To do so, we first present,",null,null
,,,
17,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'10, July 19­23, 2010, Geneva, Switzerland. Copyright 2010 ACM 978-1-60558-896-4/10/07 ...$10.00.",null,null
,,,
18,"in section 2, the conditions a retrieval function should satisfy, on the basis of the heuristic retrieval constraints proposed by Fang et al. [9]. Section 3 is then devoted to the presentation of information models, and their link with the retrieval conditions and the phenomenon known as burstiness. We present two instances of information models, based on two power law distributions, and show how to perform pseudo-relevance feedback for information models. Section 4 provides an experimental validation of our models. Our experiments show that the information models we introduce significantly outperform language models and Okapi BM25. They are on par with DFR models, while being conceptually simpler, when pseudo-relevance feedback is not used. When using pseudo-relevance feedback, they significantly outperform all models, including DFR ones.",null,null
,,,
19,2. PRELIMINARIES,null,null
,,,
20,"The notations we use throughout the paper are summarized in table 2 (w represents a term). They slightly differ from standard notations for convenience reasons, i.e. their easiness of use in the mathematical framework we deploy. We",null,null
,,,
21,Notation xqw xdw tdw yd m L N M Fw,null,null
,,,
22,Nw,null,null
,,,
23,zw,null,null
,,,
24,Description,null,null
,,,
25,Number of occurrences of w in query q,null,null
,,,
26,Number of occurrences of w in document d,null,null
,,,
27,Normalized version of xdw Length of document d,null,null
,,,
28,Average document length,null,null
,,,
29,Length of collection d,null,null
,,,
30,Number of documents in the collection,null,null
,,,
31,Number of terms in the collection,null,null
,,,
32,Number of occurrences of w in collection:,null,null
,,,
33,Fw,null,null
,,,
34,",",null,null
,,,
35,P,null,null
,,,
36,d,null,null
,,,
37,xdw,null,null
,,,
38,Number of documents containing w:,null,null
,,,
39,Nw,null,null
,,,
40,",",null,null
,,,
41,P,null,null
,,,
42,d,null,null
,,,
43,I (xdw,null,null
,,,
44,>,null,null
,,,
45,0),null,null
,,,
46,"zw , Fw or zw , Nw",null,null
,,,
47,Table 1: Notations,null,null
,,,
48,"consider here retrieval functions, denoted RSV , of the form:",null,null
,,,
49,"RSV (q, d) ,"" X a(xqw)h(xdw, yd, zw, )""",null,null
,,,
50,wq,null,null
,,,
51,"where  is a set of parameters and where h, the form of which depends on the IR model considered, is assumed to be of class1 C2 and defined over R+ ×R+ ×R+ ×, where 1A function of class C2 is a function for which second derivatives exist and are continuous.",null,null
,,,
52,234,null,null
,,,
53," represents the domain of the parameters in  and a is often the identity function. Language models [21], Okapi [15] and Divergence from Randomness [3] models as well as vector space models [16] all fit within the above form. For example, for the pivoted normalization retrieval formula [17],  ,"" (s, m, N ) and:""",null,null
,,,
54,"h(x,",null,null
,,,
55,"y,",null,null
,,,
56,"z,",null,null
,,,
57,),null,null
,,,
58,",",null,null
,,,
59,I (x,null,null
,,,
60,>,null,null
,,,
61,0),null,null
,,,
62,1,null,null
,,,
63,+,null,null
,,,
64,ln(1 + ln(x)I(x>0)),null,null
,,,
65,1,null,null
,,,
66,-,null,null
,,,
67,s,null,null
,,,
68,+,null,null
,,,
69,s,null,null
,,,
70,y m,null,null
,,,
71,ln(,null,null
,,,
72,N,null,null
,,,
73,#NAME?,null,null
,,,
74,1,null,null
,,,
75,),null,null
,,,
76,"where I is an indicator function which equals 1 when its argument is true and 0 otherwise. A certain number of hypotheses, experimentally validated, sustain the development of IR models. In particular, it is important that documents with more occurrences of query terms get higher scores than documents with less occurrences. However, the increase in the retrieval score should be smaller for larger term frequencies, inasmuch as the difference between say 110 and 111 is not as important as the one between 1 and 2 (the number of occurrences has doubled in the second case, whereas the increase is relatively marginal in the first case). In addition, longer documents, when compared to shorter ones with exactly the same number of occurrences of query terms, should be penalized as they are likely to cover additional topics than the ones present in the query. Lastly, it is important, when evaluating the retrieval score of a document, to weigh down terms occurring in many documents, i.e. which have a high document/collection frequency, as these terms have a lower discrimination power. These different considerations can be analytically formalized as a set of simple conditions the retrieval function h should satisfy:",null,null
,,,
77,"(y, z, ),",null,null
,,,
78,"h(x, y, z, x",null,null
,,,
79,),null,null
,,,
80,>,null,null
,,,
81,0,null,null
,,,
82,(condition 1),null,null
,,,
