,sentence,label,data
,,,
0,Hierarchical Pitman-Yor Language Model for Information Retrieval,null,null
,,,
1,"Saeedeh Momtazi, Dietrich Klakow",null,null
,,,
2,"Spoken Language Systems Saarland University, Saarbrücken, Germany",null,null
,,,
3,"{saeedeh.momtazi,dietrich.klakow}@lsv.uni-saarland.de",null,null
,,,
4,ABSTRACT,null,null
,,,
5,"In this paper, we propose a new application of Bayesian language model based on Pitman-Yor process for information retrieval. This model is a generalization of the Dirichlet distribution. The Pitman-Yor process creates a power-law distribution which is one of the statistical properties of word frequency in natural language. Our experiments on Robust04 indicate that this model improves the document retrieval performance compared to the commonly used Dirichlet prior and absolute discounting smoothing techniques.",null,null
,,,
6,Categories and Subject Descriptors: H.3.3 [Information Storage and Retrieval]:Information Search and Retrieval,null,null
,,,
7,"General Terms: Theory, Algorithm, Experimentation",null,null
,,,
8,"Keywords: information retrieval, language modeling, PitmanYor process, smoothing methods",null,null
,,,
9,1. INTRODUCTION,null,null
,,,
10,"Statistical language modeling has successfully been used in speech recognition and many natural language processing tasks. Language models for information retrieval have been the topics of intense research interest in recent years. The efficiency of this approach, its simplicity, the state-ofthe-art performance it provides, and straightforward probabilistic interpretation are the most important factors which contribute to its popularity [3].",null,null
,,,
11,"Smoothing plays an essential role when estimating a language model for retrieving relevant documents. A large number of smoothing methods have been proposed for language modeling; among them, three different techniques-- namely Jelinek-Mercer, Bayesian smoothing with Dirichlet priors, and absolute discounting--have shown significant improvements in information retrieval performance [6].",null,null
,,,
12,"A hierarchical Bayesian language model based on PitmanYor processes has been recently proposed by Teh [5]. This model which is a nonparametric generalization of the Dirichlet distribution [5] has been shown to produce results superior to the state-of-the-art smoothing methods. Hierarchical Pitman-Yor language model has also been applied in speech recognition task and improved the system performance significantly [1]. However, to the best knowledge of the authors this method has not been used for language model-based information retrieval.",null,null
,,,
13,"In this work, we propose using the hierarchical Pitman-",null,null
,,,
14,"Copyright is held by the author/owner(s). SIGIR'10, July 19­23, 2010, Geneva, Switzerland. ACM 978-1-60558-896-4/10/07.",null,null
,,,
