,sentence,label,data
,,,
0,A Co-learning Framework for Learning User Search Intents from Rule-Generated Training Data,null,null
,,,
1,Jun Yan1 Zeyu Zheng1,null,null
,,,
2,"1Microsoft Research Asia Sigma Center, No.49, Zhichun Road Beijing, 100190, China",null,null
,,,
3,"{junyan, v-zeyu, zhengc}@microsoft.com",null,null
,,,
4,Li Jiang2 Yan Li2 Shuicheng Yan3 Zheng Chen1,null,null
,,,
5,2Microsoft Corporation,null,null
,,,
6,3Department of Electrical and,null,null
,,,
7,One Microsoft Way,null,null
,,,
8,Computer Engineering,null,null
,,,
9,"Redmond, WA 98004",null,null
,,,
10,National University of Singapore,null,null
,,,
11,"{lij, roli}@microsoft.com",null,null
,,,
12,"117576, Singapore",null,null
,,,
13,eleyans@nus.edu.sg,null,null
,,,
14,ABSTRACT,null,null
,,,
15,"Learning to understand user search intents from their online behaviors is crucial for both Web search and online advertising. However, it is a challenging task to collect and label a sufficient amount of high quality training data for various user intents such as ""compare products"", ""plan a travel"", etc. Motivated by this bottleneck, we start with some user common sense, i.e. a set of rules, to generate training data for learning to predict user intents. The rule-generated training data are however hard to be used since these data are generally imperfect due to the serious data bias and possible data noises. In this paper, we introduce a Co-learning Framework (CLF) to tackle the problem of learning from biased and noisy rule-generated training data. CLF firstly generates multiple sets of possibly biased and noisy training data using different rules, and then trains the individual user search intent classifiers over different training datasets independently. The intermediate classifiers are then used to categorize the training data themselves as well as the unlabeled data. The confidently classified data by one classifier are added to other training datasets and the incorrectly classified ones are instead filtered out from the training datasets. The algorithmic performance of this iterative learning procedure is theoretically guaranteed.",null,null
,,,
16,Categories and Subject Descriptors,null,null
,,,
17,H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval ­ search process.,null,null
,,,
18,"Though various popular machine learning techniques could be applied to learn the underlying search intents of the users, it is generally laborious or even impossible to collect sufficient and label high quality training data for such learning task [1]. Despite of the laborious human labeling efforts, many intuitive insights, which could be formulated as rules, can help generate small scale possibly biased and noisy training data. For example, to identify whether the users have intents to compare different products, several assumptions may help make the judgment. Generally, we may assume that if a user submits a query with explicit intent expression, such as ""Canon 5d compare with Nikon D300"", he/she may want to compare products. Though the rules satisfy the human common sense, there are two major limitations if we directly use them to infer ground truth. First, the coverage of each rule is often small and thus the training data may be seriously biased and insufficient. Second, the training data are usually not clean since no matter which rule we use, there may exist exceptions. In this paper, we propose a co-learning framework (CLF) for learning user intent from the rule-generated training data, which are possibly biased and noisy. The problem is,",null,null
,,,
19,"Without laborious human labeling work, is it possible to train",null,null
,,,
20,"user search intent classifier using the rule-generated training data,",null,null
,,,
21,which are generally noisy and biased? Given sets of rule-,null,null
,,,
22,"generated training datasets , 1,2, ... , how to train the",null,null
,,,
23,classifier :,null,null
,,,
24,on top of these biased and noisy training data,null,null
,,,
25,sets with good performance?,null,null
,,,
26,General Terms,null,null
,,,
27,"Algorithms, Experimentation",null,null
,,,
28,Keywords,null,null
,,,
29,"User intent, search engine, classification.",null,null
,,,
30,1. INTRODUCTION,null,null
,,,
31,"The classical relevance based search strategies may fail in satisfying the end users due to the lack of consideration on the real search intents of users. For example, when different users search with the same query ""Canon 5D"" under different contexts, they may have distinct intents such as to buy Canon 5D, to repair Canon 5D, etc. The search results about Canon 5D repairing obviously cannot satisfy the users who want to buy a Canon 5D camera. Learning to understand the true user intents behind the users' search queries is becoming a crucial problem for both Web search and behavior targeted online advertising.",null,null
,,,
32,"Copyright is held by the author/owner(s). SIGIR'10, July 19-23, 2010, Geneva, Switzerland. ACM 978-1-60558-896-4/10/07.",null,null
,,,
33,2. THE CO-LEARNING FRAMEWORK,null,null
,,,
34,"Suppose we have sets of rule-generated training data ,",null,null
,,,
35,"1,2, ... , which are possibly noisy and biased, and a set of",null,null
,,,
36,unlabeled user behavioral data . Each data sample in the,null,null
,,,
37,"training datasets is represented by a triple , ,",null,null
,,,
38,"1,",null,null
,,,
39,"1,2, ... | |, where stands for the feature vector of the data",null,null
,,,
40,"sample in the training data , is its class label and | | is the",null,null
,,,
41,"total number of training data in . On the other hand, each",null,null
,,,
42,"unlabeled data sample, i.e. the user search session that could not",null,null
,,,
43,"be covered by our rules, is represented as , ,",null,null
,,,
44,"0,",null,null
,,,
45,"1,2, ... | |. Suppose for any",null,null
,,,
46,", all the features constituting",null,null
,,,
47,the feature space are represented as a set,null,null
,,,
48,"| 1,2, ... .",null,null
,,,
49,"Suppose among all the features F, some have direct correlation to",null,null
,,,
