,sentence,label,data
0,Supervised Query Modeling Using Wikipedia,null,null
1,Edgar Meij and Maarten de Rijke,null,null
2,"ISLA, University of Amsterdam, The Netherlands",null,null
3,"{edgar.meij, derijke}@uva.nl",null,null
4,ABSTRACT,null,null
5,"We use Wikipedia articles to semantically inform the generation of query models. To this end, we apply supervised machine learning to automatically link queries to Wikipedia articles and sample terms from the linked articles to re-estimate the query model. On a recent large web corpus, we observe substantial gains in terms of both traditional metrics and diversity measures.",null,null
6,Categories and Subject Descriptors,null,null
7,H.3 [Information Storage and Retrieval]: H.3.1 Content Analysis and Indexing; H.3.3 Information Search and Retrieval,null,null
8,General Terms,null,null
9,"Algorithms, Experimentation, Measurement",null,null
10,Keywords,null,null
11,"Machine Learning, Query Modeling, Wikipedia",null,null
12,1. INTRODUCTION,null,null
13,"In a web retrieval setting, there is a clear need for precision enhancing methods [5]. For example, the query ""the secret garden"" (a novel that has been adapted into movies and musicals) is a query that is easily led astray because of the generality of the individual query terms. While some methods address this issue at the document level, e.g., by using anchor texts or some function of the web graph, we are interested in improving the query; a prime example of such an approach is leveraging phrasal or proximity information [8]. Besides degrading the user experience, another significant downside of a lack of precision is its negative impact on the effectiveness of pseudo relevance feedback methods. An example of this phenomenon can be observed for a query such as ""indexed annuity"" where the richness of the financial domain plus the broad commercial use of the web introduces unrelated terms. To address these issues, we propose a semantically informed manner of representing queries that uses supervised machine learning on Wikipedia. We train an SVM that automatically links queries to Wikipedia articles which are subsequently used to update the query model.",null,null
14,"Wikipedia and supervised machine learning have previously been used to select optimal terms to include in the query model [10]. We, however, are interested in selecting those Wikipedia articles which best describe the query and use those to sample terms from. This is similar to the unsupervised manner used, e.g., in the context of retrieving blogs [9]. Such approaches are completely unsupervised in that they only consider a fixed number of pseudo relevant Wikipedia articles. As we will see below, focusing this set using machine learning improves overall retrieval performance.",null,null
15,"Copyright is held by the author/owner(s). SIGIR'10, July 19­23, 2010, Geneva, Switzerland. ACM 978-1-60558-896-4/10/07.",null,null
16,2. QUERY MODELING,null,null
17,We adopt a language modeling for IR framework in which doc-,null,null
18,uments are ranked according to their likelihood of generating the,null,null
19,query:,null,null
20,log P (D|Q),null,null
21,log P (D),null,null
22,+,null,null
23,P,null,null
24,tQ,null,null
25,P,null,null
26,(t|Q,null,null
27,),null,null
28,log,null,null
29,P,null,null
30,(t|D,null,null
31,).,null,null
32,In our experiments we assume a uniform document prior and apply,null,null
33,Bayesian smoothing using a Dirichlet prior (set to the average doc-,null,null
34,"ument length) to obtain each document model D. For the query model we use a linear interpolation: P (t|Q) ,"" QP (t|~Q) + (1 - Q)P (t|^Q), where P (t|~Q) indicates the empirical estimate on the initial query and P (t|^Q) an expanded part which we obtain""",null,null
35,"using the formula below. Note that when we set Q , 1 we obtain",null,null
36,a query-likelihood ranking which will serve as our baseline.,null,null
37,We take relevance model 1 for our estimations of P (t|^Q) [6]:,null,null
38,P (t|^Q),null,null
39,",",null,null
40,1 |R|,null,null
41,P,null,null
42,DR,null,null
43,P,null,null
44,(t|D)P,null,null
45,(Q|D).,null,null
46,(1),null,null
47,"Here, R indicates a set of (pseudo) relevant documents which we obtain in three ways: (i) on the collection (""normal"" pseudo relevance feedback), (ii) on Wikipedia (similar to so-called ""external expansion"" [4, 9]), and (iii) using automatically linked Wikipedia articles, which are introduced in the next section.",null,null
48,3. LINKING QUERIES TO WIKIPEDIA,null,null
49,"To be able to derive query models based on Wikipedia, we first need to link queries to Wikipedia articles. To this end, we follow the approach in [7] which maps queries to DBpedia concepts, without performing any subsequent query modeling as we do in this paper. We take their best performing settings, i.e., SVM with a polynomial kernel using full queries. Instead of using a proprietary dataset, however, we take two ad hoc TREC test collections, i.e., TREC Terabyte 2004­2006 (.GOV2) and TREC Web 2009 (ClueWeb09, Category A).1 In order to classify Wikipedia articles as being relevant to a query, the approach uses manual query-to-article annotations to train an SVM model. For new queries, a retrieval run is performed on Wikipedia which is then classified using the trained model. The output of this step is a binary classification on each Wikipedia article, where the class indicates the relevance status as predicted by the SVM.",null,null
50,"Our features include those pertaining to the query, the Wikipedia article, and their combination. See [7] for an extensive description of each feature. Since we are using ad hoc test collections, we do not have session information and omit the history-based features used there. In order to obtain training data, we have asked 4 annotators to manually identify all relevant Wikipedia articles for each query. The average number of Wikipedia articles the annotators identified per query is around 2 for both collections. The average number of articles identified as relevant per query by SVM is slightly different, with 1.6 for TREC Terabyte and 2.7 for TREC",null,null
51,1http://trec.nist.gov/.,null,null
52,875,null,null
53,QL,null,null
54,RM (C) RM (WP),null,null
55,WP-SVM WP-SVM WP-SVM,null,null
56,Q MAP MRR Recall P10,null,null
57,1 0.2803 0.7121 7874 0.5081,null,null
58,0.5 0.2882 0.6126 7599 0.5068 0.5 0.2680 0.7331 7364 0.5203,null,null
