,sentence,label,data
,,,
0,Modeling Higher-Order Term Dependencies in Information Retrieval using Query Hypergraphs,null,null
,,,
1,Michael Bendersky,null,null
,,,
2,Dept. of Computer Science Univ. of Massachusetts Amherst,null,null
,,,
3,"Amherst, MA",null,null
,,,
4,bemike@cs.umass.edu,null,null
,,,
5,ABSTRACT,null,null
,,,
6,"Many of the recent, and more effective, retrieval models have incorporated dependencies between the terms in the query. In this paper, we advance this query representation one step further, and propose a retrieval framework that models higher-order term dependencies, i.e., dependencies between arbitrary query concepts rather than just query terms. In order to model higher-order term dependencies, we represent a query using a hypergraph structure ­ a generalization of a graph, where a (hyper)edge connects an arbitrary subset of vertices. A vertex in a query hypergraph corresponds to an individual query concept, and a dependency between a subset of these vertices is modeled through a hyperedge. An extensive empirical evaluation using both newswire and web corpora demonstrates that query representation using hypergraphs is highly beneficial for verbose natural language queries. For these queries, query hypergraphs significantly improve the retrieval effectiveness of several state-of-the-art models that do not employ higher-order term dependencies.",null,null
,,,
7,Categories and Subject Descriptors,null,null
,,,
8,H.3.3 [Information Storage and Retrieval]: Information Search and Retrieval,null,null
,,,
9,General Terms,null,null
,,,
10,"Algorithms, Experimentation",null,null
,,,
11,Keywords,null,null
,,,
12,"Query hypergraphs, query representation, retrieval models",null,null
,,,
13,1. INTRODUCTION,null,null
,,,
14,"Over the past decade, information retrieval research has undergone a gradual shift of focus from retrieval models that use bag-of-words query representations to retrieval models that incorporate term dependencies. Some recent examples of retrieval models that incorporate term dependencies",null,null
,,,
15,"Permission to make digital or hard copies of all or part of this work for personal or classroom use is granted without fee provided that copies are not made or distributed for profit or commercial advantage and that copies bear this notice and the full citation on the first page. To copy otherwise, to republish, to post on servers or to redistribute to lists, requires prior specific permission and/or a fee. SIGIR'12, August 12­16, 2012, Portland, Oregon, USA. Copyright 2012 ACM 978-1-4503-1472-5/12/08 ...$10.00.",null,null
,,,
16,W. Bruce Croft,null,null
,,,
17,Dept. of Computer Science Univ. of Massachusetts Amherst,null,null
,,,
18,"Amherst, MA",null,null
,,,
19,croft@cs.umass.edu,null,null
,,,
20,"include, among others, Markov random fields [27], linear discriminant model [14], dependence language model [13], quasi-synchronous dependence model [30], and positional language model [26].",null,null
,,,
21,"In this paper, we propose a novel retrieval framework that takes a further step toward a more accurate modeling of the dependencies between the query terms. Rather than modeling the dependencies between the individual query terms, our framework models dependencies between arbitrary concepts in the query.",null,null
,,,
22,"We broadly define a query concept as a syntactic expression that models a dependency between a subset of query terms. Query concepts may model a variety of linguistic phenomena, including n-grams, term proximities, noun phrases, and named entities. Therefore, a dependency between query concepts represents a dependency between term dependencies, i.e., a higher-order term dependency1.",null,null
,,,
23,"To the best of our knowledge, there is little prior work on modeling this type of higher-order term dependencies for information retrieval. Most retrieval models limit their attention to either pairwise term dependencies [11, 26] or, at most, dependencies between multiple terms [2, 27]. In contrast, the retrieval framework proposed in this paper can model dependencies between arbitrary concepts, e.g., a dependency between a phrase and a term. We hypothesize that an accurate modeling of concept dependencies is especially important for verbose natural language queries. This is due to the fact that the grammatical complexity of these queries often challenges the capabilities of the current retrieval models [2, 20].",null,null
,,,
24,"As an example, consider the natural language query in Figure 1:",null,null
,,,
25,Provide information on the use of dogs worldwide for law enforcement purposes.2,null,null
,,,
26,"Figure 1(a) shows an excerpt from the top document retrieved by a sequential dependence model [27], a state-ofthe-art retrieval model that incorporates term dependencies. As evident from this excerpt, the top-retrieved document is non-relevant with respect to the query. Even though it contains many instances of the phrase ""law enforcement"" as well as the terms provided and information it does not mention the use of dogs.",null,null
,,,
27,"On the other hand, an excerpt from the document in Figure 1(b) clearly indicates the relevance of the top document",null,null
,,,
28,"1In the remainder of this paper, we shall use the definitions ""higher-order term dependency"" and ""concept dependency"" interchangeably. 2A description of the TREC topic #426.",null,null
,,,
29,941,null,null
,,,
30,"...linking law enforcement duties to the definition of ""law enforcement officer"" for retirement purposes....must be handled within the context of...FEPCA and law enforcement retirement law and regulations....Adding a discussion of these issues would add unnecessarily to the complexity...of information already provided...definitions of ""law enforcement officer"" in these regulations should provide guidance...",null,null
,,,
31,(a),null,null
,,,
32,"...Simi Valley, West Covina and Los Angeles police departments were among the first law enforcement agencies to receive money through the forfeiture program....a narcotics-sniffing dog in a Simi Valley police investigation...led to the largest seizure of cocaine ever by authorities from Ventura County...dog's efforts are expected to yield a substantial amount of money...for the 21-officer department...",null,null
,,,
33,(b),null,null
,,,
34,"Figure 1: Excerpts from (a) the top document retrieved by the sequential dependence model [27], and (b) the top document retrieved using a query hypergraph in response to the query: ""Provide information on the use of dogs worldwide for law enforcement purposes"". Non-stopword query terms are marked in boldface.",null,null
,,,
35,"retrieved by our method with respect to the query. Even though this excerpt matches less of the query terms than the excerpt in Figure 1(a), it contains a relationship between the term dog and the phrase ""law enforcement"", which is highly indicative of its relevance. This relationship cannot be modeled without accounting for higher-order term dependencies.",null,null
,,,
36,"As Figure 1 shows, the evidence of the concepts co-occurring within a passage of text is a strong indicator of their dependency. This is somewhat akin to term dependencies, which are often modeled based on the frequency of the terms cooccurring next (or close) to each other in the document [27, 39, 26].",null,null
,,,
37,"In the case of concept dependency, however, instead of relying on the entire document, we only examine a single document passage that is deemed to be the most relevant with respect to the query. This focused evidence can distinguish between relevant documents and documents which simply contain many repeated concept instances, as in Figure 1(a). This approach is reminiscent of the passage retrieval models that often make use of the evidence from the highest-scoring document passage [3, 9, 8, 16, 41].",null,null
,,,
38,"In contrast to the approach presented in this work, most passage retrieval methods are based on a conjunctive retrieval model and treat a query as a bag of words. However, as the excerpts in Figure 1 demonstrate, such a simple conjunctive retrieval model is not sufficient, especially for verbose, natural language queries.",null,null
,,,
39,"Instead, the proposed retrieval framework distinguishes between the concepts and the dependencies that are crucial for conveying the query intent, and the concepts and the dependencies of lesser importance. For instance, in the case of the query in Figure 1, the dependency (dog, ""law enforcement"") in Figure 1(b) is crucial for expressing the query intent, while the dependency (information and ""law enforcement"") in Figure 1(a) is not.",null,null
,,,
40,"To summarize, unlike any of the current retrieval models, the retrieval framework proposed in this paper integrates three main characteristics that we believe are crucial for improving the effectiveness of retrieval with verbose queries. First, it models arbitrary term dependencies as concepts. Second, it uses passage-level evidence to model the dependencies between these concepts. Finally, it assigns weights to both concepts and concept dependencies, proportionate to the estimate of their importance for expressing the query intent. In this paper, we show that by integrating these characteristics, the proposed retrieval framework can significantly improve the effectiveness of several current state-ofthe-art retrieval models.",null,null
,,,
41,Structure  Terms Bigrams Noun Phrases Named Entities Dependencies,null,null
,,,
42,Concepts { :   },null,null
,,,
43,"[""members"", ""rock"", ""group"", ""nirvana""] [""members rock"", ""rock group"", ""group nirvana""] [""members"", ""rock group nirvana""] [""nirvana""] [""members nirvana"", ""rock group""]",null,null
,,,
44,"Table 1: Examples of the possible structures and the concepts they might contain for the query ""members of the rock group nirvana"" (stopwords removed).",null,null
,,,
